"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_NAME","GrantId","DateAwarded","Amount","Grantor","OtherGrantor","GrantType"
24704,9/30/2016 0:00:00,26386,"SOUTH SIDE COMMUNITY",4552,4/1/2015 0:00:00,7000,"National Federation of Community Development CUs",,"Program Grant"
24704,9/30/2016 0:00:00,26386,"SOUTH SIDE COMMUNITY",4823,10/20/2015 0:00:00,15000,"National Federation of Community Development CUs",,"Program Grant"
24704,9/30/2016 0:00:00,26386,"SOUTH SIDE COMMUNITY",4973,8/1/2015 0:00:00,34920,"Other","Illinois Housing Development Authority","Program Grant"
24704,9/30/2016 0:00:00,26386,"SOUTH SIDE COMMUNITY",4974,8/1/2015 0:00:00,4981,"Other","Northern Trust Copr","Program Grant"
24704,9/30/2016 0:00:00,26386,"SOUTH SIDE COMMUNITY",4975,6/1/2015 0:00:00,24699,"National Federation of Community Development CUs",,"Program Grant"
24704,9/30/2016 0:00:00,26386,"SOUTH SIDE COMMUNITY",5093,2/25/2016 0:00:00,1000,"Other","Liberty Bank","Program Grant"
24704,9/30/2016 0:00:00,26386,"SOUTH SIDE COMMUNITY",5094,1/22/2016 0:00:00,5000,"Other","Northern Trust","Program Grant"
24704,9/30/2016 0:00:00,26386,"SOUTH SIDE COMMUNITY",5459,8/1/2016 0:00:00,17800,"Other","Housing and Urban Development","Program Grant"
24704,9/30/2016 0:00:00,26386,"SOUTH SIDE COMMUNITY",5460,8/1/2016 0:00:00,25000,"Other","Illinois Housing Development Authority","Program Grant"
24704,9/30/2016 0:00:00,26386,"SOUTH SIDE COMMUNITY",5461,7/5/2016 0:00:00,1000000,"Other","Catholic Campaign for Human Dev","Capital- unrestricted donation to equity"
24714,9/30/2016 0:00:00,20521,"WOODLAWN",3249,5/6/2013 0:00:00,4000,"Other","ncua oscui","Not Collected"
24718,9/30/2016 0:00:00,13407,"JETSTREAM",484,7/5/2011 0:00:00,5000,"Other","Office of Small CU Initiatives' Technical Asst. Grant Program","Program Grant"
24718,9/30/2016 0:00:00,13407,"JETSTREAM",3216,9/5/2012 0:00:00,92500,"Community Development Financial Institutions Fund",,"Program Grant"
24718,9/30/2016 0:00:00,13407,"JETSTREAM",4084,8/26/2014 0:00:00,1209000,"Community Development Financial Institutions Fund",,"Program Grant"
24720,9/30/2016 0:00:00,15382,"DIEBOLD",4864,7/29/2015 0:00:00,10000,"NCUA Technical Assistance Program",,"Program Grant"
24720,9/30/2016 0:00:00,15382,"DIEBOLD",5292,7/27/2016 0:00:00,7000,"NCUA Technical Assistance Program",,"Program Grant"
24736,9/30/2016 0:00:00,26394,"PACOIMA DEVELOPMENT",4126,8/26/2014 0:00:00,124922,"Community Development Financial Institutions Fund",,"Program Grant"
24740,9/30/2016 0:00:00,26397,"LOVE GOSPEL ASSEMBLY",3548,7/8/2013 0:00:00,22760,"National Federation of Community Development CUs",,"Program Grant"
24745,9/30/2016 0:00:00,15087,"UNITED METHODIST OF MISSISSIPPI",4406,4/1/2015 0:00:00,4000,"NCUA Technical Assistance Program",,"Program Grant"
24751,9/30/2016 0:00:00,15907,"COMMUNITY PLUS",510,6/7/2011 0:00:00,1383,"Other","CFO Council","Not Collected"
24751,9/30/2016 0:00:00,15907,"COMMUNITY PLUS",511,12/5/2011 0:00:00,750,"Other","Illinois Credit Union Foundation","Not Collected"
24751,9/30/2016 0:00:00,15907,"COMMUNITY PLUS",3295,5/3/2013 0:00:00,500,"Other","Illinois Credit Union Foundation","Not Collected"
24751,9/30/2016 0:00:00,15907,"COMMUNITY PLUS",3476,8/27/2013 0:00:00,7500,"Other","Illinois Credit Union Foundation","Pass Through"
24751,9/30/2016 0:00:00,15907,"COMMUNITY PLUS",3989,10/6/2014 0:00:00,150,"Other","Illinlnois Credit Union Foundation","Pass Through"
24751,9/30/2016 0:00:00,15907,"COMMUNITY PLUS",4193,8/1/2014 0:00:00,3000,"NCUA Technical Assistance Program",,"Pass Through"
24751,9/30/2016 0:00:00,15907,"COMMUNITY PLUS",5109,4/25/2016 0:00:00,750,"Other","Illinois Credit Union Foundation","Pass Through"
24759,9/30/2016 0:00:00,20496,"MEADOW GROVE",4045,8/1/2014 0:00:00,3000,"Other","OSCUI","Program Grant"
24763,9/30/2016 0:00:00,21364,"LOGAN CACHE RICH",4137,8/1/2014 0:00:00,7500,"NCUA Technical Assistance Program",,"Program Grant"
24769,9/30/2016 0:00:00,26408,"EMPOWERMENT COMMUNITY DEVELOPMENT",892,10/1/2011 0:00:00,50000,"National Federation of Community Development CUs",,"Not Collected"
24776,9/30/2016 0:00:00,26409,"COMUNIDAD LATINA",3658,9/13/2013 0:00:00,2000,"Other","The Shapiro Group","Program Grant"
24776,9/30/2016 0:00:00,26409,"COMUNIDAD LATINA",4237,11/14/2014 0:00:00,5000,"Association of Credit Union Leagues",,"Program Grant"
24776,9/30/2016 0:00:00,26409,"COMUNIDAD LATINA",4512,4/2/2015 0:00:00,4000,"Other","Office of Small Credit Union Initiatives","Program Grant"
24776,9/30/2016 0:00:00,26409,"COMUNIDAD LATINA",4767,7/29/2015 0:00:00,10000,"Other","Office of Small Credit Union Initiatives","Program Grant"
24781,9/30/2016 0:00:00,26412,"UNION BAPTIST CHURCH",2773,9/5/2012 0:00:00,3000,"National Federation of Community Development CUs",,"Not Collected"
24786,9/30/2016 0:00:00,20300,"HARTFORD HEALTHCARE",4132,8/1/2014 0:00:00,3000,"NCUA Technical Assistance Program",,"Program Grant"
24786,9/30/2016 0:00:00,20300,"HARTFORD HEALTHCARE",4893,11/6/2015 0:00:00,3500,"Other","Ct. Department of LAbor","Program Grant"
24786,9/30/2016 0:00:00,20300,"HARTFORD HEALTHCARE",5307,9/1/2016 0:00:00,1500000,"NCUA Technical Assistance Program",,"Program Grant"
24787,9/30/2016 0:00:00,16964,"GRS EMPLOYEES",383,2/13/2012 0:00:00,229,"New York State Credit Union Foundation",,"Not Collected"
24787,9/30/2016 0:00:00,16964,"GRS EMPLOYEES",1885,7/1/2012 0:00:00,1500,"New York State Credit Union Foundation",,"Not Collected"
24787,9/30/2016 0:00:00,16964,"GRS EMPLOYEES",3250,6/30/2013 0:00:00,981,"New York State Credit Union Foundation",,"Not Collected"
24787,9/30/2016 0:00:00,16964,"GRS EMPLOYEES",3849,6/4/2014 0:00:00,2488,"New York State Credit Union Foundation",,"Program Grant"
24787,9/30/2016 0:00:00,16964,"GRS EMPLOYEES",4583,7/3/2015 0:00:00,1445,"New York State Credit Union Foundation",,"Program Grant"
24787,9/30/2016 0:00:00,16964,"GRS EMPLOYEES",5108,5/31/2016 0:00:00,604,"New York State Credit Union Foundation",,"Program Grant"
24790,9/30/2016 0:00:00,26415,"BEULAH",449,9/5/2008 0:00:00,10040,"NCUA Technical Assistance Program",,"Not Collected"
24793,9/30/2016 0:00:00,16373,"SETTLERS",4147,8/1/2014 0:00:00,3000,"National Credit Union Foundation",,"Program Grant"
24793,9/30/2016 0:00:00,16373,"SETTLERS",4574,8/17/2015 0:00:00,3000,"Other","Michigan Credit Union Foundation","Program Grant"
24793,9/30/2016 0:00:00,16373,"SETTLERS",5273,7/28/2016 0:00:00,7000,"NCUA Technical Assistance Program",,"Program Grant"
24802,9/30/2016 0:00:00,26418,"SELF-HELP",796,11/1/2010 0:00:00,750000,"Community Development Financial Institutions Fund",,"Capital- unrestricted donation to equity"
24802,9/30/2016 0:00:00,26418,"SELF-HELP",3139,11/1/2012 0:00:00,1453806,"Community Development Financial Institutions Fund",,"Capital- unrestricted donation to equity"
24802,9/30/2016 0:00:00,26418,"SELF-HELP",3633,9/27/2013 0:00:00,4347000,"Community Development Financial Institutions Fund",,"Capital- unrestricted donation to equity"
24802,9/30/2016 0:00:00,26418,"SELF-HELP",4252,9/24/2014 0:00:00,2000000,"Community Development Financial Institutions Fund",,"Capital- unrestricted donation to equity"
24802,9/30/2016 0:00:00,26418,"SELF-HELP",5077,3/7/2016 0:00:00,4653000,"Community Development Financial Institutions Fund",,"Capital- unrestricted donation to equity"
24804,9/30/2016 0:00:00,26419,"OAK CLIFF CHRISTIAN",4470,6/29/2015 0:00:00,750,"Other","Cornerstone Credit Union Foundation","Program Grant"
24810,9/30/2016 0:00:00,26424,"1ST BERGEN",592,1/1/2012 0:00:00,120000,"Other","Bergen County Community Action (Sponsor)","Not Collected"
24810,9/30/2016 0:00:00,26424,"1ST BERGEN",1112,1/1/2012 0:00:00,5900,"Other","IRS VIAT","Not Collected"
24810,9/30/2016 0:00:00,26424,"1ST BERGEN",2163,8/1/2012 0:00:00,25000,"NCUA Technical Assistance Program",,"Not Collected"
24810,9/30/2016 0:00:00,26424,"1ST BERGEN",3121,11/7/2012 0:00:00,7464,"NCUA Technical Assistance Program",,"Not Collected"
24810,9/30/2016 0:00:00,26424,"1ST BERGEN",3557,10/1/2013 0:00:00,300000,"Community Development Financial Institutions Fund",,"Program Grant"
24810,9/30/2016 0:00:00,26424,"1ST BERGEN",3558,7/1/2013 0:00:00,50000,"National Federation of Community Development CUs",,"Capital- unrestricted donation to equity"
24810,9/30/2016 0:00:00,26424,"1ST BERGEN",4216,10/1/2014 0:00:00,7500,"NCUA Technical Assistance Program",,"Program Grant"
24811,9/30/2016 0:00:00,16871,"SHUFORD",5024,7/31/2015 0:00:00,10000,"National Credit Union Foundation",,"Program Grant"
24823,9/30/2016 0:00:00,26426,"URBAN UPBOUND",3668,12/5/2013 0:00:00,2500,"New York State Credit Union Foundation",,"Program Grant"
24823,9/30/2016 0:00:00,26426,"URBAN UPBOUND",3669,11/7/2013 0:00:00,55128,"Other","NEw York City Mayor's Office","Program Grant"
24823,9/30/2016 0:00:00,26426,"URBAN UPBOUND",3670,9/23/2013 0:00:00,100000,"Community Development Financial Institutions Fund",,"Program Grant"
24823,9/30/2016 0:00:00,26426,"URBAN UPBOUND",3671,7/1/2013 0:00:00,40000,"Other","Catholic Campaign of Human Development","Program Grant"
24823,9/30/2016 0:00:00,26426,"URBAN UPBOUND",3672,11/7/2013 0:00:00,17500,"Other","New York City Mayor's Office","Subsidy for Risk or ALL"
24823,9/30/2016 0:00:00,26426,"URBAN UPBOUND",4019,9/1/2014 0:00:00,48000,"Other","New York City Mayor's Office","Program Grant"
24827,9/30/2016 0:00:00,16535,"ATL",3373,8/27/2013 0:00:00,10490,"Other","Office of Small Credit Union Initiatives","Program Grant"
24829,9/30/2016 0:00:00,26221,"HOPE",782,7/18/2011 0:00:00,1500000,"Community Development Financial Institutions Fund",,"Not Collected"
24829,9/30/2016 0:00:00,26221,"HOPE",3392,9/20/2013 0:00:00,1347000,"Community Development Financial Institutions Fund",,"Program Grant"
24829,9/30/2016 0:00:00,26221,"HOPE",3393,8/28/2013 0:00:00,15000,"Other","Federal Home Loan Bank","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",3394,6/26/2013 0:00:00,100000,"Other","Hope Enterprise Corp","Program Grant"
24829,9/30/2016 0:00:00,26221,"HOPE",3395,5/30/2013 0:00:00,226000,"Other","Hope Enterprise Corp","Program Grant"
24829,9/30/2016 0:00:00,26221,"HOPE",3396,5/28/2013 0:00:00,30000,"Other","Hope Enterprise Corp","Program Grant"
24829,9/30/2016 0:00:00,26221,"HOPE",3593,12/31/2013 0:00:00,100000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",3594,12/31/2013 0:00:00,850000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",3595,11/25/2013 0:00:00,25000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",3596,10/31/2013 0:00:00,100000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",3597,10/30/2013 0:00:00,75000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",3782,3/5/2014 0:00:00,15000,"Other","Innovations for Poverty Action","Program Grant"
24829,9/30/2016 0:00:00,26221,"HOPE",3783,8/27/2013 0:00:00,9583,"Other","Office of Small CU Initiatives","Program Grant"
24829,9/30/2016 0:00:00,26221,"HOPE",3899,6/23/2014 0:00:00,500000,"Other","FHLB AHP","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",3900,6/17/2014 0:00:00,100000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",3901,5/14/2014 0:00:00,124000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",4020,9/25/2014 0:00:00,100000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",4021,8/31/2014 0:00:00,5000000,"Community Development Financial Institutions Fund",,"Program Grant"
24829,9/30/2016 0:00:00,26221,"HOPE",4022,2/28/2014 0:00:00,650000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",4205,11/20/2014 0:00:00,75000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",4465,4/20/2015 0:00:00,35000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",4466,4/9/2015 0:00:00,100000,"Other","FHLB AHP","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",4596,9/30/2015 0:00:00,2500000,"Community Development Financial Institutions Fund",,"Program Grant"
24829,9/30/2016 0:00:00,26221,"HOPE",4597,9/30/2015 0:00:00,1150000,"Community Development Financial Institutions Fund",,"Program Grant"
24829,9/30/2016 0:00:00,26221,"HOPE",4598,8/31/2015 0:00:00,15000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",4599,8/26/2015 0:00:00,50000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",4600,8/25/2015 0:00:00,100000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",4601,8/17/2015 0:00:00,50000,"Other","Hope Enterprise Corporation","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",4602,8/12/2015 0:00:00,468000,"Other","FHLB AHP","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",4603,7/9/2015 0:00:00,100000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",4855,10/22/2015 0:00:00,400000,"Other","FHLB AHP","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",4856,10/21/2015 0:00:00,50000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",4857,10/6/2015 0:00:00,500000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",4994,3/16/2016 0:00:00,50000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",5142,4/15/2016 0:00:00,500000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",5249,8/11/2016 0:00:00,75000,"Other","Hope Enterprise Corp","Pass Through"
24829,9/30/2016 0:00:00,26221,"HOPE",5250,7/28/2016 0:00:00,26000,"Other","Hope Enterprise Corp","Pass Through"
24831,9/30/2016 0:00:00,14591,"ORION",3363,5/6/2013 0:00:00,4000,"Other","Office of Small Credit Union Initiatives' (OSCUI) Grant Program","Program Grant"
24831,9/30/2016 0:00:00,14591,"ORION",3797,3/10/2014 0:00:00,2500,"Other","NCUA Office of Small Credit Union Initiatives","Program Grant"
24831,9/30/2016 0:00:00,14591,"ORION",4076,8/1/2014 0:00:00,7500,"Other","NCUA Office of Small Credit Union Initiatives","Program Grant"
24831,9/30/2016 0:00:00,14591,"ORION",4943,7/31/2015 0:00:00,7500,"Other","NCUA Office of Small Credit Union Initiatives","Program Grant"
24831,9/30/2016 0:00:00,14591,"ORION",5000,9/10/2015 0:00:00,666667,"Community Development Financial Institutions Fund",,"Program Grant"
24831,9/30/2016 0:00:00,14591,"ORION",5241,9/10/2015 0:00:00,1333333,"Community Development Financial Institutions Fund",,"Program Grant"
24839,9/30/2016 0:00:00,17983,"HAWAII CENTRAL",5190,12/18/2013 0:00:00,659000,"Community Development Financial Institutions Fund",,"Program Grant"
24841,9/30/2016 0:00:00,22363,"CLARKSBURG AREA POSTAL EMPLOYEES",4053,8/21/2014 0:00:00,7500,"Other","OSCUI","Program Grant"
24841,9/30/2016 0:00:00,22363,"CLARKSBURG AREA POSTAL EMPLOYEES",5298,8/31/2016 0:00:00,3000,"Other","OSCUI","Program Grant"
24842,9/30/2016 0:00:00,15285,"ABBEVILLE COMMUNITY",539,10/2/2009 0:00:00,14500,"NCUA Technical Assistance Program",,"Not Collected"
24843,9/30/2016 0:00:00,15251,"ARBUCKLE",5267,8/19/2016 0:00:00,1500,"Association of Credit Union Leagues",,"Program Grant"
24845,9/30/2016 0:00:00,26436,"STEPPING STONES COMMUNITY",3116,10/31/2012 0:00:00,100000,"Other","Discover Bank","Capital- unrestricted donation to equity"
24845,9/30/2016 0:00:00,26436,"STEPPING STONES COMMUNITY",3650,12/31/2013 0:00:00,25000,"Other","De. CRA Council, Inc.","Capital- unrestricted donation to equity"
24845,9/30/2016 0:00:00,26436,"STEPPING STONES COMMUNITY",3651,8/27/2013 0:00:00,10000,"Other","Office of Small Credit Union Initiative","Program Grant"
24845,9/30/2016 0:00:00,26436,"STEPPING STONES COMMUNITY",4133,9/15/2014 0:00:00,150000,"Other","Discover Bank","Capital- unrestricted donation to equity"
24845,9/30/2016 0:00:00,26436,"STEPPING STONES COMMUNITY",4852,12/27/2015 0:00:00,25000,"Other","De. CRA Council, Inc.","Capital- unrestricted donation to equity"
24845,9/30/2016 0:00:00,26436,"STEPPING STONES COMMUNITY",4853,12/26/2015 0:00:00,25000,"Other","Discover Bank","Capital- unrestricted donation to equity"
24845,9/30/2016 0:00:00,26436,"STEPPING STONES COMMUNITY",5213,6/30/2016 0:00:00,5000,"Other","Barclays","Program Grant"
24847,9/30/2016 0:00:00,26438,"LAKOTA",4871,9/30/2015 0:00:00,750000,"Other","NACA 15","Subsidy for Risk or ALL"
24848,9/30/2016 0:00:00,26440,"COMMUNITY PROMISE",3224,3/29/2013 0:00:00,2000,"Other","D. Brown","Not Collected"
24848,9/30/2016 0:00:00,26440,"COMMUNITY PROMISE",3225,2/28/2013 0:00:00,40000,"Other","Harold & Grace Upjohn Foundation","Not Collected"
24848,9/30/2016 0:00:00,26440,"COMMUNITY PROMISE",3226,2/28/2013 0:00:00,26000,"Other","LISC","Not Collected"
24848,9/30/2016 0:00:00,26440,"COMMUNITY PROMISE",3292,5/20/2013 0:00:00,15000,"Other","Borges Hospital","Not Collected"
24848,9/30/2016 0:00:00,26440,"COMMUNITY PROMISE",3753,11/22/2013 0:00:00,2400000,"Other","CONGREGATION OF ST. JOSEPH","Pass Through"
24848,9/30/2016 0:00:00,26440,"COMMUNITY PROMISE",4908,1/12/2016 0:00:00,70000,"Other","Kalamazoo Community Foundation","Pass Through"
24848,9/30/2016 0:00:00,26440,"COMMUNITY PROMISE",4909,9/25/2015 0:00:00,25000,"Other","Irving S Gilmore","Pass Through"
24852,9/30/2016 0:00:00,26443,"NORTHERN EAGLE",3791,12/31/2013 0:00:00,15000,"Other","First Nations Development Institute","Program Grant"
24852,9/30/2016 0:00:00,26443,"NORTHERN EAGLE",3792,8/6/2012 0:00:00,74088,"Other","CDFI Fund","Program Grant"
24852,9/30/2016 0:00:00,26443,"NORTHERN EAGLE",3793,1/27/2012 0:00:00,78818,"Other","Bremer Foundation","Program Grant"
24852,9/30/2016 0:00:00,26443,"NORTHERN EAGLE",4505,8/31/2014 0:00:00,143636,"Community Development Financial Institutions Fund",,"Program Grant"
24856,9/30/2016 0:00:00,26446,"COMMUNITYWORKS",4240,8/31/2014 0:00:00,125000,"Other","United Way of Greenville County","Capital- unrestricted donation to equity"
24856,9/30/2016 0:00:00,26446,"COMMUNITYWORKS",4241,6/2/2014 0:00:00,336672,"Other","CommunityWorks","Capital- unrestricted donation to equity"
24856,9/30/2016 0:00:00,26446,"COMMUNITYWORKS",4471,4/2/2015 0:00:00,4000,"NCUA Technical Assistance Program",,"Program Grant"
24856,9/30/2016 0:00:00,26446,"COMMUNITYWORKS",4753,9/10/2015 0:00:00,125000,"Other","Department of Treasury CDFI Fund","Capital- unrestricted donation to equity"
24856,9/30/2016 0:00:00,26446,"COMMUNITYWORKS",4754,8/31/2015 0:00:00,62500,"Other","United Way of Greenville County","Capital- unrestricted donation to equity"
24860,9/30/2016 0:00:00,18762,"RIVERLAND",4822,7/31/2015 0:00:00,10000,"NCUA Technical Assistance Program",,"Program Grant"
24862,9/30/2016 0:00:00,26450,"THE FINEST",4451,6/30/2015 0:00:00,7500,"NCUA Technical Assistance Program",,"Program Grant"
24862,9/30/2016 0:00:00,26450,"THE FINEST",4903,10/21/2015 0:00:00,2392,"New York State Credit Union Foundation",,"Program Grant"
24867,9/30/2016 0:00:00,26453,"REDEEMER",4842,12/22/2015 0:00:00,1200,"Other","Cornerstone Credit Union League","Program Grant"
24871,9/30/2016 0:00:00,15149,"JEFFERSON FINANCIAL",482,8/25/2010 0:00:00,6050,"National Credit Union Foundation",,"Program Grant"
24871,9/30/2016 0:00:00,15149,"JEFFERSON FINANCIAL",3534,9/24/2013 0:00:00,1097000,"Community Development Financial Institutions Fund",,"Program Grant"
24871,9/30/2016 0:00:00,15149,"JEFFERSON FINANCIAL",3945,6/24/2014 0:00:00,202632,"Other","Louisiana Workforce Commission","Program Grant"
60051,9/30/2016 0:00:00,14532,"TARRANT COUNTY'S CREDIT UNION",3236,6/14/2013 0:00:00,1389,"Other","Texas Credit Union Foundation","Program Grant"
60051,9/30/2016 0:00:00,14532,"TARRANT COUNTY'S CREDIT UNION",3312,3/15/2013 0:00:00,250,"Other","Texas Credit Union Foundation","Program Grant"
60051,9/30/2016 0:00:00,14532,"TARRANT COUNTY'S CREDIT UNION",3414,7/30/2013 0:00:00,2000,"Other","Cornerstone Credit Union League","Program Grant"
60051,9/30/2016 0:00:00,14532,"TARRANT COUNTY'S CREDIT UNION",3655,10/14/2013 0:00:00,1500,"National Credit Union Foundation",,"Program Grant"
60051,9/30/2016 0:00:00,14532,"TARRANT COUNTY'S CREDIT UNION",3877,7/8/2014 0:00:00,1718,"Other","Cornerstone Credit Union Foundation","Program Grant"
60051,9/30/2016 0:00:00,14532,"TARRANT COUNTY'S CREDIT UNION",3878,6/30/2014 0:00:00,425,"Other","Cornerstone Credit Union Foundation","Program Grant"
60051,9/30/2016 0:00:00,14532,"TARRANT COUNTY'S CREDIT UNION",3879,6/26/2014 0:00:00,1075,"Other","Cornerstone Credit Union Foundation","Program Grant"
