,artist,song,rating,location
2974,London Symphony Orchestra,The Battle Of Yavin (Launch From The Fourth Moon/X-Wings Draw Fire/Use The Force),60,file://localhost/Users/adventure/Music/London%20Symphony%20Orchestra/The%20Star%20Wars%20Trilogy_%20A%20New%20Hope%20%5BDisc%202%5D/2-10%20The%20Battle%20Of%20Yavin%20(Launch%20From%20The%20Fourth%20Moon_X-Wings%20Draw%20Fire_Use%20The%20Force).m4a
2968,London Symphony Orchestra,The Death Star/The Stormtroopers,60,file://localhost/Users/adventure/Music/London%20Symphony%20Orchestra/The%20Star%20Wars%20Trilogy_%20A%20New%20Hope%20%5BDisc%202%5D/2-04%20The%20Death%20Star_The%20Stormtroopers.m4a
2966,London Symphony Orchestra,The Millenium Falcon/Imperial Cruiser Pursuit,60,file://localhost/Users/adventure/Music/London%20Symphony%20Orchestra/The%20Star%20Wars%20Trilogy_%20A%20New%20Hope%20%5BDisc%202%5D/2-02%20The%20Millenium%20Falcon_Imperial%20Cruiser%20Pursuit.m4a
2975,London Symphony Orchestra,The Throne Room/End Title,80,file://localhost/Users/adventure/Music/London%20Symphony%20Orchestra/The%20Star%20Wars%20Trilogy_%20A%20New%20Hope%20%5BDisc%202%5D/2-11%20The%20Throne%20Room_End%20Title.m4a
2972,London Symphony Orchestra,The Tractor Beam/Chasm Crossfire,60,file://localhost/Users/adventure/Music/London%20Symphony%20Orchestra/The%20Star%20Wars%20Trilogy_%20A%20New%20Hope%20%5BDisc%202%5D/2-08%20The%20Tractor%20Beam_Chasm%20Crossfire.m4a
2971,London Symphony Orchestra,The Trash Compactor,60,file://localhost/Users/adventure/Music/London%20Symphony%20Orchestra/The%20Star%20Wars%20Trilogy_%20A%20New%20Hope%20%5BDisc%202%5D/2-07%20The%20Trash%20Compactor.m4a
2969,London Symphony Orchestra,Wookiee Prisoner/Detention Block Ambush,60,file://localhost/Users/adventure/Music/London%20Symphony%20Orchestra/The%20Star%20Wars%20Trilogy_%20A%20New%20Hope%20%5BDisc%202%5D/2-05%20Wookiee%20Prisoner_Detention%20Block%20Ambush.m4a
548,London Symphony Orchestra. Harold Farberman,"Mahler Symphony No. 1 ""Titan"" IV Sturmisch Bewegt (Excerpt)",60,file://localhost/Users/adventure/Music/Compilations/25%20-%20Thunderous%20Classics/22%20Mahler%20Symphony%20No.%201%20_Titan_%20IV%20Sturmisch%20Bewegt%20(Excerpt).m4a
944,Loreena McKennitt,The Bells Of Christmas-Loreena McKennit (The Santa Clause),60,file://localhost/Users/adventure/Music/Compilations/Hollywood's%20Soundtrack%20For%20The%20Season/09%20The%20Bells%20Of%20Christmas-Loreena%20McKennit%20(The%20Santa%20Clause).m4a
884,"Loss, Joe &#38; His Orchestra",The Stripper,60,file://localhost/Users/adventure/Music/Compilations/Full%20Monty/13%20The%20Stripper.m4a
1550,Lou Rawls,Nobody But Me,80,file://localhost/Users/adventure/Music/Compilations/What%20Women%20Want/11%20Nobody%20But%20Me.m4a
858,Lou Reed,You'll Know You Were Loved,60,file://localhost/Users/adventure/Music/Compilations/Friends/04%20You'll%20Know%20You%20Were%20Loved.m4a
1136,Loudhouse,Smoke On The Water,80,file://localhost/Users/adventure/Music/Compilations/Point%20Break/06%20Smoke%20On%20The%20Water.m4a
1383,Louis Armstrong,"'Zat You, Santa Claus?",60,"file://localhost/Users/adventure/Music/Compilations/The%20Perfect%20Christmas%20-%20Be%20Jolly/1-11%20'Zat%20You,%20Santa%20Claus_.m4a"
1221,Louis Armstrong,A Kiss To Build A Dream On,60,file://localhost/Users/adventure/Music/Compilations/Sleepless%20In%20Seattle/02%20A%20Kiss%20To%20Build%20A%20Dream%20On.m4a
1270,Louis Armstrong,We Have All The Time In The World,80,file://localhost/Users/adventure/Music/Compilations/The%20Best%20Of%20Bond...%20James%20Bond%20007/06%20We%20Have%20All%20The%20Time%20In%20The%20World.m4a
997,Louis Armstrong,What a Wonderful World (Single Version),80,file://localhost/Users/adventure/Music/Compilations/Madagascar/12%20What%20a%20Wonderful%20World%20(Single%20Version).m4p
568,Luciano Pavarotti,Bizet: Agnus Dei,60,file://localhost/Users/adventure/Music/Compilations/A%20Tenors%20Christmas/09%20Bizet_%20Agnus%20Dei.m4a
569,Luciano Pavarotti,"Schubert: Ave Maria, D 389",80,"file://localhost/Users/adventure/Music/Compilations/A%20Tenors%20Christmas/10%20Schubert_%20Ave%20Maria,%20D%20389.m4a"
2976,Ludacris,One More Drink,60,file://localhost/Users/adventure/Music/Ludacris/Fun%20mix/1-02%20One%20More%20Drink.m4a
2977,Ludacris Ft. Mary J. Blige,Runaway Love,80,file://localhost/Users/adventure/Music/Ludacris/Release%20Therapy/13%20Runaway%20Love.m4a
1403,Luis E. Bacalov,Beatrice,80,file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/20%20Beatrice.m4a
1400,Luis E. Bacalov,Bicycle,80,file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/17%20Bicycle.m4a
1405,Luis E. Bacalov,Loved By Women,60,file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/22%20Loved%20By%20Women.m4a
1401,Luis E. Bacalov,Madreselva,60,file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/18%20Madreselva.m4a
1411,Luis E. Bacalov,Madreselva (Instrumental),60,file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/28%20Madreselva%20(Instrumental).m4a
1404,Luis E. Bacalov,Metaphors,80,file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/21%20Metaphors.m4a
1410,Luis E. Bacalov,Milonga Del Poeta,80,file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/27%20Milonga%20Del%20Poeta.m4a
1409,Luis E. Bacalov,Pablito,60,file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/26%20Pablito.m4a
1414,Luis E. Bacalov,"Postman, The (Guitar and Bandoneon Version)",80,"file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/31%20Postman,%20The%20(Guitar%20and%20Bandoneon%20Version).m4a"
1413,Luis E. Bacalov,"Postman, The (Harpsichord and String Version)",80,"file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/30%20Postman,%20The%20(Harpsichord%20and%20String%20Version).m4a"
1399,Luis E. Bacalov,"Postman, The (Titles)",80,"file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/16%20Postman,%20The%20(Titles).m4a"
1406,Luis E. Bacalov,"Postman, The (Trio Version)",80,"file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/23%20Postman,%20The%20(Trio%20Version).m4a"
1407,Luis E. Bacalov,Sounds of the Island,80,file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/24%20Sounds%20of%20the%20Island.m4a
1402,Luis E. Bacalov,The Postman Lullaby,80,file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/19%20The%20Postman%20Lullaby.m4a
1412,Luis E. Bacalov,The Postman Poet,80,file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/29%20The%20Postman%20Poet.m4a
1408,Luis E. Bacalov,The Postman's Dreams,80,file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/25%20The%20Postman's%20Dreams.m4a
1384,Luis E. Bacalov,Theme,80,file://localhost/Users/adventure/Music/Compilations/The%20Postman%20(Il%20Postino)/01%20Theme.m4a
1279,Lulu,The Man With The Golden Gun,60,file://localhost/Users/adventure/Music/Compilations/The%20Best%20Of%20Bond...%20James%20Bond%20007/16%20The%20Man%20With%20The%20Golden%20Gun.m4a
1202,Lynne Jordan,One Good Man,60,file://localhost/Users/adventure/Music/Compilations/Red%20Hot%20Mamas/07%20One%20Good%20Man.m4a
1197,Lynne Jordon,Mama (He Treats Your Daughter Mean),60,file://localhost/Users/adventure/Music/Compilations/Red%20Hot%20Mamas/02%20Mama%20(He%20Treats%20Your%20Daughter%20Mean).m4a
2980,Lynyrd Skynyrd,Free Bird,80,file://localhost/Users/adventure/Music/Lynyrd%20Skynyrd/Thyrty%20-%20The%2030th%20Anniversary%20Collection/11%20Free%20Bird.m4a
2983,Lynyrd Skynyrd,I Know a Little,60,file://localhost/Users/adventure/Music/Lynyrd%20Skynyrd/Thyrty%20-%20The%2030th%20Anniversary%20Collection/2-05%20I%20Know%20a%20Little.m4p
2979,Lynyrd Skynyrd,Sweet Home Alabama,80,file://localhost/Users/adventure/Music/Lynyrd%20Skynyrd/Thyrty%20-%20The%2030th%20Anniversary%20Collection/10%20Sweet%20Home%20Alabama.m4a
2982,Lynyrd Skynyrd,That Smell,60,file://localhost/Users/adventure/Music/Lynyrd%20Skynyrd/Thyrty%20-%20The%2030th%20Anniversary%20Collection/2-04%20That%20Smell.m4p
2978,Lynyrd Skynyrd,Tuesday's Gone,60,file://localhost/Users/adventure/Music/Lynyrd%20Skynyrd/Thyrty%20-%20The%2030th%20Anniversary%20Collection/1-07%20Tuesday's%20Gone.m4p
2981,Lynyrd Skynyrd,What's Your Name,80,file://localhost/Users/adventure/Music/Lynyrd%20Skynyrd/Thyrty%20-%20The%2030th%20Anniversary%20Collection/12%20What's%20Your%20Name.m4a
876,M People,Moving On Up,80,file://localhost/Users/adventure/Music/Compilations/Full%20Monty/04%20Moving%20On%20Up.m4a
3087,MC Hammer,Can't Touch This,80,file://localhost/Users/adventure/Music/MC%20Hammer/Fun%20mix/1-07%20Can't%20Touch%20This.m4a
507,MPEG-4 video file</string>,<key>Album</key><string>X &#38; Y,60,file://localhost/Users/adventure/Music/Coldplay/X%20&#38;%20Y/Video%20-%20Interview.mp4
2984,Madness,Our House,80,file://localhost/Users/adventure/Music/Music/Various%20Artists/I%20Want%20My%2080's%20Box!%20(Box%20Set)/13%20Our%20House.m4a
2987,Madonna,Borderline,60,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/03%20Borderline.m4a
2998,Madonna,Cherish,80,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/14%20Cherish.m4a
2990,Madonna,Crazy For You,80,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/06%20Crazy%20For%20You.m4a
2997,Madonna,Express Yourself,80,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/13%20Express%20Yourself.m4a
2985,Madonna,Holiday,80,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/01%20Holiday.m4a
2991,Madonna,Into The Groove,80,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/07%20Into%20The%20Groove.m4a
3000,Madonna,Justify My Love,60,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/16%20Justify%20My%20Love.m4a
2995,Madonna,La Isla Bonita,80,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/11%20La%20Isla%20Bonita.m4a
2996,Madonna,Like A Prayer,80,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/12%20Like%20A%20Prayer.m4a
2988,Madonna,Like A Virgin,80,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/04%20Like%20A%20Virgin.m4a
2992,Madonna,Live To Tell,60,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/08%20Live%20To%20Tell.m4a
2986,Madonna,Lucky Star,60,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/02%20Lucky%20Star.m4a
2989,Madonna,Material Girl,80,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/05%20Material%20Girl.m4a
2994,Madonna,Open Your Heart,80,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/10%20Open%20Your%20Heart.m4a
2993,Madonna,Papa Don't Preach,60,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/09%20Papa%20Don't%20Preach.m4a
3001,Madonna,Rescue Me,60,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/17%20Rescue%20Me.m4a
2999,Madonna,Vogue,80,file://localhost/Users/adventure/Music/Madonna/The%20Immaculate%20Collection/15%20Vogue.m4a
1017,Mamma Mia! - Hilton McRae,"Knowing Me, Knowing You",80,"file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/18%20Knowing%20Me,%20Knowing%20You.m4a"
1007,Mamma Mia! - Jenny Galloway,Chiquitita,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/07%20Dancing%20Queen.m4a
1009,Mamma Mia! - Jenny Galloway,Super Trouper,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/09%20Super%20Trouper.m4a
1013,Mamma Mia! - Lisa Stokke,Under Attack,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/14%20Under%20Attack.m4a
1016,Mamma Mia! - Louise Plowright,Does Your Mother Know,60,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/17%20Does%20Your%20Mother%20Know.m4a
1021,Mamma Mia! - Nicolas Colicos,Take A Chance On Me,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/22%20Take%20A%20Chance%20On%20Me.m4a
1018,Mamma Mia! - Paul Clarkson,Our Last Summer,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/19%20Our%20Last%20Summer.m4a
1005,Mamma Mia! - Paul Clarkson,Thank You For The Music,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/04%20Thank%20You%20For%20The%20Music.m4a
1022,Mamma Mia! - Siobhan McCarthy,"I Do, I Do, I Do, I Do, I Do",80,"file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/23%20I%20Do,%20I%20Do,%20I%20Do,%20I%20Do,%20I%20Do.m4a"
1006,Mamma Mia! - Siobhan McCarthy,Mamma Mia,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/05%20Mamma%20Mia.m4a
1014,Mamma Mia! - Siobhan McCarthy,One Of Us,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/15%20One%20Of%20Us.m4a
1019,Mamma Mia! - Siobhan McCarthy,Slipping Through My Fingers,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/20%20Slipping%20Through%20My%20Fingers.m4a
1020,Mamma Mia! - Siobhan McCarthy,The Winner Takes It All,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/21%20The%20Winner%20Takes%20It%20All.m4a
1012,Mamma Mia! - Various Artists,Entr'acte,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/13%20Entr'acte.m4a
1010,Mamma Mia! - Various Artists,Gimme! Gimme! Gimme!,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/11%20The%20Name%20Of%20The%20Game.m4a
1003,Mamma Mia! - Various Artists,"Honey, Honey",80,"file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/02%20Honey,%20Honey.m4a"
1008,Mamma Mia! - Various Artists,Lay All Your Love On Me,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/08%20Lay%20All%20Your%20Love%20On%20Me.m4a
1002,Mamma Mia! - Various Artists,Overture / Prologue,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/01%20Overture%20_%20Prologue.m4a
1015,Mamma Mia! - Various Artists,S.O.S.,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/16%20S.O.S..m4a
1011,Mamma Mia! - Various Artists,Voulez-Vous,80,file://localhost/Users/adventure/Music/Compilations/Mamma%20Mia!/12%20Voulez-Vous.m4a
3028,Mannheim Steamroller,Above The Northern Lights,60,file://localhost/Users/adventure/Music/Mannheim%20Steamroller/Mannheim%20Steamroller%20Christmas_%2025th%20Anniversary%20Collection%20%5BDisc%202%5D/2-08%20Above%20The%20Northern%20Lights.m4a
3027,Mannheim Steamroller,Cantique de Noel (O Holy Night),80,file://localhost/Users/adventure/Music/Mannheim%20Steamroller/A%20Fresh%20Aire%20Christmas/12%20Cantique%20de%20Noel%20(O%20Holy%20Night).m4a
3025,Mannheim Steamroller,Carol of the Bells,80,file://localhost/Users/adventure/Music/Mannheim%20Steamroller/A%20Fresh%20Aire%20Christmas/10%20Carol%20of%20the%20Bells.m4a
3024,Mannheim Steamroller,Greensleeves,80,file://localhost/Users/adventure/Music/Mannheim%20Steamroller/A%20Fresh%20Aire%20Christmas/09%20Greensleeves.m4a
3017,Mannheim Steamroller,Hark! The Herald Angels Sing,80,file://localhost/Users/adventure/Music/Mannheim%20Steamroller/A%20Fresh%20Aire%20Christmas/02%20Hark!%20The%20Herald%20Angels%20Sing.m4a
3016,Mannheim Steamroller,Hark! The Herald Trumpets Sing,80,file://localhost/Users/adventure/Music/Mannheim%20Steamroller/A%20Fresh%20Aire%20Christmas/01%20Hark!%20The%20Herald%20Trumpets%20Sing.m4a
3023,Mannheim Steamroller,In Dulci Jubilo,80,file://localhost/Users/adventure/Music/Mannheim%20Steamroller/A%20Fresh%20Aire%20Christmas/08%20In%20Dulci%20Jubilo.m4a
3022,Mannheim Steamroller,Lo How a Rose E'er Blooming,80,file://localhost/Users/adventure/Music/Mannheim%20Steamroller/A%20Fresh%20Aire%20Christmas/07%20Lo%20How%20a%20Rose%20E'er%20Blooming.m4a
1522,Mannheim Steamroller,Mere Image,80,file://localhost/Users/adventure/Music/Compilations/Wave%20Aid%2001/1-06%20Mere%20Image.m4a
3021,Mannheim Steamroller,"Still, Still, Still",80,"file://localhost/Users/adventure/Music/Mannheim%20Steamroller/A%20Fresh%20Aire%20Christmas/06%20Still,%20Still,%20Still.m4a"
3019,Mannheim Steamroller,The Holly and the Ivy,80,file://localhost/Users/adventure/Music/Mannheim%20Steamroller/A%20Fresh%20Aire%20Christmas/04%20The%20Holly%20and%20the%20Ivy.m4a
3020,Mannheim Steamroller,The Little Drummer Boy,80,file://localhost/Users/adventure/Music/Mannheim%20Steamroller/A%20Fresh%20Aire%20Christmas/05%20The%20Little%20Drummer%20Boy.m4a
3026,Mannheim Steamroller,Traditions of Christmas,80,file://localhost/Users/adventure/Music/Mannheim%20Steamroller/A%20Fresh%20Aire%20Christmas/11%20Traditions%20of%20Christmas.m4a
3018,Mannheim Steamroller,Veni Veni (O Come O Come Emanuel),80,file://localhost/Users/adventure/Music/Mannheim%20Steamroller/A%20Fresh%20Aire%20Christmas/03%20Veni%20Veni%20(O%20Come%20O%20Come%20Emanuel).m4a
1164,"Manuel Barrueco, Steve Morse",Myers: The Deer Hunter - Cavatina,80,file://localhost/Users/adventure/Music/Compilations/Pure%20Cinema%20Classics%20%5BDisc%202%5D/2-01%20Myers_%20The%20Deer%20Hunter%20-%20Cavatina.m4a
3011,Maná,Ana,60,file://localhost/Users/adventure/Music/Mana%CC%81/Unplugged/10%20Ana.m4a
3006,Maná,Cachito,60,file://localhost/Users/adventure/Music/Mana%CC%81/Unplugged/05%20Cachito.m4a
3010,Maná,Caladito (Instrumental),60,file://localhost/Users/adventure/Music/Mana%CC%81/Unplugged/09%20Caladito%20(Instrumental).m4a
3005,Maná,Cuando Los Angeles Lloren,60,file://localhost/Users/adventure/Music/Mana%CC%81/Unplugged/04%20Cuando%20Los%20Angeles%20Lloren.m4a
3007,Maná,Deseperaciones,60,file://localhost/Users/adventure/Music/Mana%CC%81/Unplugged/06%20Deseperaciones.m4a
3003,Maná,En El Muelle De San Blas,80,file://localhost/Users/adventure/Music/Mana%CC%81/Unplugged/02%20En%20El%20Muelle%20De%20San%20Blas.m4a
3009,Maná,Falta Amor,60,file://localhost/Users/adventure/Music/Mana%CC%81/Unplugged/08%20Falta%20Amor.m4a
3002,Maná,No Ha Parado De Llover,80,file://localhost/Users/adventure/Music/Mana%CC%81/Unplugged/01%20No%20Ha%20Parado%20De%20Llover.m4a
3015,Maná,Oye Mi Amor,80,file://localhost/Users/adventure/Music/Mana%CC%81/Unplugged/14%20Oye%20Mi%20Amor.m4a
3014,Maná,Perdido En Un Barco,80,file://localhost/Users/adventure/Music/Mana%CC%81/Unplugged/13%20Perdido%20En%20Un%20Barco.m4a
3012,Maná,Rayando El Sol,60,file://localhost/Users/adventure/Music/Mana%CC%81/Unplugged/11%20Rayando%20El%20Sol.m4a
3013,Maná,Se Me Olvido Otra Vez,60,file://localhost/Users/adventure/Music/Mana%CC%81/Unplugged/12%20Se%20Me%20Olvido%20Otra%20Vez.m4a
3008,Maná,Te Solte La Rienda,60,file://localhost/Users/adventure/Music/Mana%CC%81/Unplugged/07%20Te%20Solte%20La%20Rienda.m4a
3004,Maná,Vivir Sin Aire,80,file://localhost/Users/adventure/Music/Mana%CC%81/Unplugged/03%20Vivir%20Sin%20Aire.m4a
1376,Marc Anthony,I Want To Spend My Lifetime Loving You,80,file://localhost/Users/adventure/Music/Compilations/The%20Mask%20Of%20Zorro/13%20I%20Want%20To%20Spend%20My%20Lifetime%20Loving%20You.m4a
1491,"Margaret Price, Luciana Serra, Etc.; Colin Davis: Staatskapelle Dresden, Leipzig Radio Choir",Mozart: Die Zauberflöte - Act 2: Der Hoelle Rache Kocht In Meinem Herzen,80,file://localhost/Users/adventure/Music/Compilations/Various%20Classical%20&#38;%20Choral/03%20Mozart_%20Die%20Zauberflo%CC%88te%20-%20Act%202_%20Der%20Hoelle%20Rache%20Kocht%20In%20Meinem%20Herzen.m4a
3029,Maria Joao Pires,1-01 Sonata No.11 in A KV331(300i),80,"file://localhost/Users/adventure/Music/Maria%20Joao%20Pires/W.A.Morzart%20Piano%20Sonatas%20KV331,%20KV310,%20KV545,%20KV570/1-01%201-01%20Sonata%20No.11%20in%20A%20KV331(300i).m4a"
3030,Maria Joao Pires,1-02 Sonata No.11 in A KV331(300i),80,"file://localhost/Users/adventure/Music/Maria%20Joao%20Pires/W.A.Morzart%20Piano%20Sonatas%20KV331,%20KV310,%20KV545,%20KV570/1-02%201-02%20Sonata%20No.11%20in%20A%20KV331(300i).m4a"
3031,Maria Joao Pires,1-05 Sonata No.9(8) in a KV310(300d),80,"file://localhost/Users/adventure/Music/Maria%20Joao%20Pires/W.A.Morzart%20Piano%20Sonatas%20KV331,%20KV310,%20KV545,%20KV570/1-05%201-05%20Sonata%20No.9(8)%20in%20a%20KV310(300d).m4a"
3032,Maria Joao Pires,1-06 Sonata No.9(8) in a KV310(300d),80,"file://localhost/Users/adventure/Music/Maria%20Joao%20Pires/W.A.Morzart%20Piano%20Sonatas%20KV331,%20KV310,%20KV545,%20KV570/1-06%201-06%20Sonata%20No.9(8)%20in%20a%20KV310(300d).m4a"
3033,Maria Joao Pires,1-08 Sonata No.16(15) in C KV545,80,"file://localhost/Users/adventure/Music/Maria%20Joao%20Pires/W.A.Morzart%20Piano%20Sonatas%20KV331,%20KV310,%20KV545,%20KV570/1-08%201-08%20Sonata%20No.16(15)%20in%20C%20KV545.m4a"
3034,Maria Joao Pires,1-10 Sonata No.17(16) in B flat KV570,80,"file://localhost/Users/adventure/Music/Maria%20Joao%20Pires/W.A.Morzart%20Piano%20Sonatas%20KV331,%20KV310,%20KV545,%20KV570/1-10%201-10%20Sonata%20No.17(16)%20in%20B%20flat%20KV570.m4a"
